n	Session	wfm.seconds.Elapsed	wfm.mac_addr.Mac	wfm.mac_addr.Essid	wfm.mac_addr.Frequency	wfm.mac_addr.Auth	wfm.mac_addr.Extra	wfm.snr
1	4604	1411812147	001daac3ad18	SERVICO_CLIENTE	2437	Open		-94
2	4604	1411812147	d4ca6db08bed	'STCP | PortoDigital'	2437	Open		-90
3	4604	1411812148	d4ca6db08bed	'STCP | PortoDigital'	2437	Open		-91
4	4604	1411812148	001daac3ad18	SERVICO_CLIENTE	2437	Open		-94
5	4604	1411812148	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
6	4604	1411812149	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
7	4604	1411812149	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
8	4604	1411812149	d4ca6db08bed	'STCP | PortoDigital'	2437	Open		-91
9	4604	1411812151	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
10	4604	1411812151	d4ca6db08bed	'STCP | PortoDigital'	2437	Open		-91
11	4604	1411812151	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
12	4604	1411812152	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-85
13	4604	1411812152	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
14	4604	1411812152	d4ca6db08bed	'STCP | PortoDigital'	2437	Open		-91
15	4604	1411812152	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
16	4604	1411812154	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-85
17	4604	1411812154	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
18	4604	1411812154	d4ca6db08bed	'STCP | PortoDigital'	2437	Open		-91
19	4604	1411812154	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
20	4604	1411812155	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
21	4604	1411812155	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-85
22	4604	1411812155	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
23	4604	1411812157	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-85
24	4604	1411812157	001daac3ad18	SERVICO_CLIENTE	2437	Open		-90
25	4604	1411812157	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
26	4604	1411812157	08cc6866445f	eduroam	10360	WPA-Enterprise		-96
27	4604	1411812158	08cc6866445f	eduroam	10360	WPA-Enterprise		-96
28	4604	1411812158	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
29	4604	1411812158	d4ca6db08bed	'STCP | PortoDigital'	2437	Open		-93
30	4604	1411812158	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
31	4604	1411812158	001daac3ad18	SERVICO_CLIENTE	2437	Open		-90
32	4604	1411812158	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-87
33	4604	1411812160	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
34	4604	1411812160	001daac3ad18	SERVICO_CLIENTE	2437	Open		-90
35	4604	1411812160	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
36	4604	1411812160	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-87
37	4604	1411812160	08cc6866445f	eduroam	10360	WPA-Enterprise		-96
38	4604	1411812160	d4ca6db08bed	'STCP | PortoDigital'	2437	Open		-93
39	4604	1411812161	001daac3ad18	SERVICO_CLIENTE	2437	Open		-90
40	4604	1411812161	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
41	4604	1411812161	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-87
42	4604	1411812161	08cc6866445f	eduroam	10360	WPA-Enterprise		-96
43	4604	1411812161	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
44	4604	1411812161	d4ca6db08bed	'STCP | PortoDigital'	2437	Open		-93
45	4604	1411812163	001daac3ad18	SERVICO_CLIENTE	2437	Open		-90
46	4604	1411812163	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
47	4604	1411812163	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-87
48	4604	1411812163	08cc6866445f	eduroam	10360	WPA-Enterprise		-96
49	4604	1411812163	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
50	4604	1411812163	d4ca6db08bed	'STCP | PortoDigital'	2437	Open		-93
51	4604	1411812164	001daac3ad18	SERVICO_CLIENTE	2437	Open		-92
52	4604	1411812164	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
53	4604	1411812164	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-87
54	4604	1411812164	08cc6866445f	eduroam	10360	WPA-Enterprise		-96
55	4604	1411812164	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
56	4604	1411812164	d4ca6db08bed	'STCP | PortoDigital'	2437	Open		-93
57	4604	1411812165	001daac3ad18	SERVICO_CLIENTE	2437	Open		-92
58	4604	1411812165	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
59	4604	1411812165	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
60	4604	1411812165	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
61	4604	1411812165	d4ca6db08bed	'STCP | PortoDigital'	2437	Open		-93
62	4604	1411812167	001daac3ad18	SERVICO_CLIENTE	2437	Open		-92
63	4604	1411812167	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
64	4604	1411812167	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
65	4604	1411812168	001daac3ad18	SERVICO_CLIENTE	2437	Open		-92
66	4604	1411812168	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
67	4604	1411812168	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
68	4604	1411812168	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
69	4604	1411812170	001daac3ad18	SERVICO_CLIENTE	2437	Open		-92
70	4604	1411812170	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
71	4604	1411812170	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
72	4604	1411812170	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
73	4604	1411812171	001daac3ad18	SERVICO_CLIENTE	2437	Open		-92
74	4604	1411812171	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
75	4604	1411812171	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
76	4604	1411812171	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
77	4604	1411812173	001daac3ad18	SERVICO_CLIENTE	2437	Open		-92
78	4604	1411812173	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
79	4604	1411812173	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
80	4604	1411812173	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
81	4604	1411812174	001daac3ad18	SERVICO_CLIENTE	2437	Open		-92
82	4604	1411812174	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
83	4604	1411812174	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
84	4604	1411812174	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
85	4604	1411812176	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
86	4604	1411812176	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
87	4604	1411812176	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
88	4604	1411812176	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
89	4604	1411812177	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
90	4604	1411812177	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
91	4604	1411812177	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
92	4604	1411812178	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
93	4604	1411812178	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
94	4604	1411812178	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-87
95	4604	1411812179	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
96	4604	1411812179	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
97	4604	1411812179	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-87
98	4604	1411812181	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
99	4604	1411812181	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-90
100	4604	1411812181	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-87
101	4604	1411812182	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
102	4604	1411812182	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-90
103	4604	1411812182	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-87
104	4604	1411812182	0015c72a5e20	eduroam	2412	WPA-Enterprise		-87
105	4604	1411812182	0017dfa89dc0	eduroam	2462	WPA-Enterprise		-88
106	4604	1411812182	0015c72a5e21	feup.conferencias	2412	Open		-88
107	4604	1411812184	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
108	4604	1411812184	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-90
109	4604	1411812184	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-87
110	4604	1411812184	0015c72a5e20	eduroam	2412	WPA-Enterprise		-85
111	4604	1411812184	0017dfa89dc0	eduroam	2462	WPA-Enterprise		-88
112	4604	1411812184	0015c72a5e21	feup.conferencias	2412	Open		-86
113	4604	1411812185	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
114	4604	1411812185	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
115	4604	1411812185	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
116	4604	1411812185	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
117	4604	1411812185	0017dfa89dc0	eduroam	2462	WPA-Enterprise		-88
118	4604	1411812185	0015c72a5e21	feup.conferencias	2412	Open		-88
119	4604	1411812187	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
120	4604	1411812187	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
121	4604	1411812187	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
122	4604	1411812187	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
123	4604	1411812187	0017dfa89dc0	eduroam	2462	WPA-Enterprise		-88
124	4604	1411812187	0015c72a5e21	feup.conferencias	2412	Open		-87
125	4604	1411812188	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
126	4604	1411812188	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
127	4604	1411812188	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
128	4604	1411812188	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
129	4604	1411812188	0017dfa89dc0	eduroam	2462	WPA-Enterprise		-88
130	4604	1411812188	0015c72a5e21	feup.conferencias	2412	Open		-87
131	4604	1411812190	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
132	4604	1411812190	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
133	4604	1411812190	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
134	4604	1411812190	0017dfa89dc0	eduroam	2462	WPA-Enterprise		-88
135	4604	1411812190	0015c72a5e21	feup.conferencias	2412	Open		-87
136	4604	1411812191	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
137	4604	1411812191	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
138	4604	1411812191	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
139	4604	1411812191	0015c72a5e21	feup.conferencias	2412	Open		-87
140	4604	1411812193	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
141	4604	1411812193	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-87
142	4604	1411812193	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
143	4604	1411812193	0015c72a5e21	feup.conferencias	2412	Open		-87
144	4604	1411812194	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
145	4604	1411812194	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-87
146	4604	1411812194	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
147	4604	1411812194	0015c72a5e21	feup.conferencias	2412	Open		-87
148	4604	1411812194	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-89
149	4604	1411812196	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
150	4604	1411812196	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-87
151	4604	1411812196	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
152	4604	1411812196	0015c72a5e21	feup.conferencias	2412	Open		-87
153	4604	1411812196	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-89
154	4604	1411812196	f41fc22229d0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
155	4604	1411812196	f41fc22229d1	UPorto	2412	Open		-88
156	4604	1411812197	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
157	4604	1411812197	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-87
158	4604	1411812197	0015c72a5e21	feup.conferencias	2412	Open		-87
159	4604	1411812197	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-89
160	4604	1411812197	f41fc22229d0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
161	4604	1411812197	f41fc22229d1	UPorto	2412	Open		-88
162	4604	1411812198	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
163	4604	1411812198	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-87
164	4604	1411812198	0015c72a5e21	feup.conferencias	2412	Open		-87
165	4604	1411812198	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-89
166	4604	1411812198	f41fc22229d0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
167	4604	1411812198	f41fc22229d1	UPorto	2412	Open		-88
168	4604	1411812200	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
169	4604	1411812200	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-87
170	4604	1411812200	0015c72a5e21	feup.conferencias	2412	Open		-87
171	4604	1411812200	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-89
172	4604	1411812200	f41fc22229d0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
173	4604	1411812200	f41fc22229d1	UPorto	2412	Open		-88
174	4604	1411812201	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
175	4604	1411812201	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-87
176	4604	1411812201	0015c72a5e21	feup.conferencias	2412	Open		-87
177	4604	1411812201	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-89
178	4604	1411812201	f41fc22229d0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
179	4604	1411812201	f41fc22229d1	UPorto	2412	Open		-88
180	4604	1411812203	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-85
181	4604	1411812203	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-87
182	4604	1411812203	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-89
183	4604	1411812203	f41fc22229d0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
184	4604	1411812203	f41fc22229d1	UPorto	2412	Open		-89
185	4604	1411812204	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
186	4604	1411812204	f41fc22229d0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
187	4604	1411812204	f41fc22229d1	UPorto	2412	Open		-88
188	4604	1411812204	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
189	4604	1411812204	0015c72a5e21	feup.conferencias	2412	Open		-89
190	4604	1411812206	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
191	4604	1411812206	f41fc22229d0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
192	4604	1411812206	f41fc22229d1	UPorto	2412	Open		-88
193	4604	1411812206	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
194	4604	1411812206	0015c72a5e21	feup.conferencias	2412	Open		-89
195	4604	1411812206	0c85253285c0	eduroam	2437	WPA-Enterprise		-91
196	4604	1411812206	001daac3ad18	SERVICO_CLIENTE	2437	Open		-90
197	4604	1411812207	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
198	4604	1411812207	f41fc22229d0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
199	4604	1411812207	f41fc22229d1	UPorto	2412	Open		-88
200	4604	1411812207	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
201	4604	1411812207	0015c72a5e21	feup.conferencias	2412	Open		-88
202	4604	1411812207	0c85253285c0	eduroam	2437	WPA-Enterprise		-91
203	4604	1411812207	001daac3ad18	SERVICO_CLIENTE	2437	Open		-90
204	4604	1411812209	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
205	4604	1411812209	f41fc22229d0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
206	4604	1411812209	f41fc22229d1	UPorto	2412	Open		-88
207	4604	1411812209	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
208	4604	1411812209	0015c72a5e21	feup.conferencias	2412	Open		-88
209	4604	1411812209	0c85253285c0	eduroam	2437	WPA-Enterprise		-91
210	4604	1411812209	001daac3ad18	SERVICO_CLIENTE	2437	Open		-90
211	4604	1411812209	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-90
212	4604	1411812211	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
213	4604	1411812211	f41fc22229d0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
214	4604	1411812211	f41fc22229d1	UPorto	2412	Open		-88
215	4604	1411812211	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
216	4604	1411812211	0015c72a5e21	feup.conferencias	2412	Open		-88
217	4604	1411812211	0c85253285c0	eduroam	2437	WPA-Enterprise		-91
218	4604	1411812211	001daac3ad18	SERVICO_CLIENTE	2437	Open		-90
219	4604	1411812211	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-90
220	4604	1411812212	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
221	4604	1411812212	f41fc22229d0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
222	4604	1411812212	f41fc22229d1	UPorto	2412	Open		-88
223	4604	1411812212	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
224	4604	1411812212	0015c72a5e21	feup.conferencias	2412	Open		-88
225	4604	1411812212	0c85253285c0	eduroam	2437	WPA-Enterprise		-91
226	4604	1411812212	001daac3ad18	SERVICO_CLIENTE	2437	Open		-90
227	4604	1411812212	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-90
228	4604	1411812214	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-85
229	4604	1411812214	f41fc22229d0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
230	4604	1411812214	f41fc22229d1	UPorto	2412	Open		-88
231	4604	1411812214	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
232	4604	1411812214	0015c72a5e21	feup.conferencias	2412	Open		-87
233	4604	1411812214	001daac3ad18	SERVICO_CLIENTE	2437	Open		-90
234	4604	1411812214	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-90
235	4604	1411812215	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-85
236	4604	1411812215	f41fc22229d0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
237	4604	1411812215	f41fc22229d1	UPorto	2412	Open		-88
238	4604	1411812215	0015c72a5e21	feup.conferencias	2412	Open		-87
239	4604	1411812215	001daac3ad18	SERVICO_CLIENTE	2437	Open		-86
240	4604	1411812215	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
241	4604	1411812217	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-85
242	4604	1411812217	f41fc22229d0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
243	4604	1411812217	f41fc22229d1	UPorto	2412	Open		-88
244	4604	1411812217	0015c72a5e21	feup.conferencias	2412	Open		-87
245	4604	1411812217	001daac3ad18	SERVICO_CLIENTE	2437	Open		-86
246	4604	1411812217	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
247	4604	1411812218	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-85
248	4604	1411812218	f41fc22229d0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
249	4604	1411812218	0015c72a5e21	feup.conferencias	2412	Open		-87
250	4604	1411812218	001daac3ad18	SERVICO_CLIENTE	2437	Open		-87
251	4604	1411812218	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
252	4604	1411812220	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-85
253	4604	1411812220	f41fc22229d0	eduroam	2412	WPA-Enterprise	{"frequency": 2412, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
254	4604	1411812220	0015c72a5e21	feup.conferencias	2412	Open		-88
255	4604	1411812220	001daac3ad18	SERVICO_CLIENTE	2437	Open		-87
