-8.598347911228	41.1780507093391	1411812400
-8.598347911228	41.1780507093391	1411812401
-8.598347911228	41.1780507093391	1411812402
-8.598347911228	41.1780507093391	1411812403
-8.598347911228	41.1780507093391	1411812404
-8.598347911228	41.1780507093391	1411812405
-8.598347911228	41.1780507093391	1411812406
-8.598347911228	41.1780507093391	1411812407
-8.598347911228	41.1780507093391	1411812408
-8.598347911228	41.1780507093391	1411812409
-8.598347911228	41.1780507093391	1411812410
-8.598347911228	41.1780507093391	1411812411
-8.598347911228	41.1780507093391	1411812412
-8.598347911228	41.1780507093391	1411812413
-8.598347911228	41.1780507093391	1411812414
-8.598347911228	41.1780507093391	1411812415
-8.598347911228	41.1780507093391	1411812416
-8.598347911228	41.1780507093391	1411812417
-8.598347911228	41.1780507093391	1411812418
-8.598350593459	41.1780457443204	1411812419
-8.598353466050	41.1780405542588	1411812420
-8.598355764375	41.1780353635879	1411812421
-8.598358062768	41.1780306053701	1411812422
-8.598360361254	41.1780258469173	1411812423
-8.598363234526	41.1780197903641	1411812424
-8.598366682675	41.1780124355154	1411812425
-8.598370131030	41.1780055128208	1411812426
-8.598374729211	41.1779964260326	1411812427
-8.598379327817	41.1779877710849	1411812428
-8.598381627319	41.1779821451965	1411812429
-8.598384501816	41.1779760860903	1411812430
-8.598387376478	41.1779700266561	1411812431
-8.598390251298	41.1779635341406	1411812432
-8.598393701330	41.1779566080833	1411812433
-8.598398714746	41.1779457590126	1411812434
-8.598405037432	41.1779332119455	1411812435
-8.598411935901	41.1779189319838	1411812436
-8.598419410257	41.1779042174203	1411812437
-8.598426885812	41.1778890676037	1411812438
-8.598437813655	41.1778678538948	1411812439
-8.598449894910	41.1778392726995	1411812440
-8.598461979839	41.1778124151747	1411812441
-8.598483857264	41.1777838057886	1411812442
-8.598518149099	41.1777726548719	1411812443
-8.598565403664	41.1777798753343	1411812444
-8.598599822735	41.1777893675795	1411812445
-8.598636008196	41.1778006062898	1411812446
-8.598679126137	41.1778166245501	1411812447
-8.598719412330	41.1778309244830	1411812448
-8.598772999653	41.1778478399505	1411812449
-8.598822028323	41.1778639061778	1411812450
-8.598872283995	41.1778786890785	1411812451
-8.598924928246	41.1778930577363	1411812452
-8.598982827808	41.1779087457736	1411812453
-8.599059332465	41.1779283760584	1411812454
-8.599119118160	41.1779454120477	1411812455
-8.599177792599	41.1779519856746	1411812456
-8.599225979819	41.1779454460348	1411812457
-8.599264219543	41.1779271043274	1411812458
-8.599296015671	41.1778917449458	1411812459
-8.599332963942	41.1778218284484	1411812460
-8.599377237993	41.1777360714538	1411812461
-8.599424090755	41.1776398962692	1411812462
-8.599472984186	41.1775470915435	1411812463
-8.599515307603	41.1774502812596	1411812464
-8.599565181839	41.1773573871651	1411812465
-8.599614120538	41.1772657312097	1411812466
-8.599659291543	41.1771766809612	1411812467
-8.599712979426	41.1770702263468	1411812468
-8.599758367158	41.1769747086445	1411812469
-8.599807166579	41.1768761165053	1411812470
-8.599853402472	41.1767824039211	1411812471
-8.599900625876	41.1767023197191	1411812472
-8.599937481294	41.1766244787343	1411812473
-8.599972766996	41.1765446021815	1411812474
-8.600007272747	41.1764753303738	1411812475
-8.600053262672	41.1763769375109	1411812476
-8.600096063235	41.1762770438251	1411812477
-8.600126072656	41.1761919238316	1411812478
-8.600150204689	41.1761088632057	1411812479
-8.600171668079	41.1760314736162	1411812480
-8.600184275620	41.1759514905845	1411812481
-8.600191445739	41.1758783919994	1411812482
-8.600193190528	41.1757689273597	1411812483
-8.600193213746	41.1756914789024	1411812484
-8.600185125293	41.1756065818839	1411812485
-8.600169647806	41.1755293115709	1411812486
-8.600140363583	41.1754371763098	1411812487
-8.600115834995	41.1753712712299	1411812488
-8.600071620959	41.1752829902207	1411812489
-8.600021377633	41.1751920819560	1411812490
-8.599979107925	41.1751206979463	1411812491
-8.599938265217	41.1750555329941	1411812492
-8.599899764876	41.1749871489000	1411812493
-8.599873353398	41.1749431673922	1411812494
-8.599857471097	41.1749176819512	1411812495
-8.599847490370	41.1749014689067	1411812496
-8.599840354731	41.1748897277252	1411812497
-8.599832305259	41.1748782342807	1411812498
-8.599832305259	41.1748782342807	1411812499
-8.599832305259	41.1748782342807	1411812500
-8.599832305259	41.1748782342807	1411812501
-8.599832305259	41.1748782342807	1411812502
-8.599832305259	41.1748782342807	1411812503
-8.599832305259	41.1748782342807	1411812504
-8.599832305259	41.1748782342807	1411812505
-8.599832305259	41.1748782342807	1411812506
-8.599832305259	41.1748782342807	1411812507
-8.599832305259	41.1748782342807	1411812508
-8.599832305259	41.1748782342807	1411812509
-8.599832305259	41.1748782342807	1411812510
-8.599832305259	41.1748782342807	1411812511
-8.599832305259	41.1748782342807	1411812512
-8.599832305259	41.1748782342807	1411812513
-8.599832305259	41.1748782342807	1411812514
-8.599832305259	41.1748782342807	1411812515
-8.599832305259	41.1748782342807	1411812516
-8.599832305259	41.1748782342807	1411812517
-8.599832305259	41.1748782342807	1411812518
-8.599832305259	41.1748782342807	1411812519
-8.599832305259	41.1748782342807	1411812520
-8.599832305259	41.1748782342807	1411812521
-8.599832305259	41.1748782342807	1411812522
-8.599832305259	41.1748782342807	1411812523
-8.599832305259	41.1748782342807	1411812524
-8.599832305259	41.1748782342807	1411812525
-8.599828282426	41.1748692439717	1411812526
-8.599822789641	41.1748589677152	1411812527
-8.599798946188	41.1748236976163	1411812528
-8.599768852054	41.1747647021986	1411812529
-8.599737628354	41.1747111414004	1411812530
-8.599705273649	41.1746433615076	1411812531
-8.599669805090	41.1745743072244	1411812532
-8.599629301429	41.1744964744684	1411812533
-8.599580103852	41.1744105583463	1411812534
-8.599541129521	41.1743417446599	1411812535
-8.599498138589	41.1742733924502	1411812536
-8.599437345582	41.1741775665625	1411812537
-8.599383561906	41.1740864260866	1411812538
-8.599330669957	41.1739928755409	1411812539
-8.599273700863	41.1739000988744	1411812540
-8.599215903761	41.1738053852810	1411812541
-8.599163896113	41.1737130027118	1411812542
-8.599108145424	41.1736244947366	1411812543
-8.599044645888	41.1735230670722	1411812544
-8.598987019817	41.1734247803959	1411812545
-8.598926034940	41.1733214968456	1411812546
-8.598868167010	41.1732287028709	1411812547
-8.598810166376	41.1731325554323	1411812548
-8.598750779363	41.1730363815019	1411812549
-8.598696210074	41.1729337374815	1411812550
-8.598630721115	41.1728274977668	1411812551
-8.598570314339	41.1727283810849	1411812552
-8.598513508939	41.1726287777353	1411812553
-8.598455764103	41.1725254743652	1411812554
-8.598388293416	41.1724240109992	1411812555
-8.598323801778	41.1723157059242	1411812556
-8.598258390912	41.1722095442525	1411812557
-8.598204474211	41.1721164892746	1411812558
-8.598148016220	41.1720111580348	1411812559
-8.598089722876	41.1719048314068	1411812560
-8.598029578146	41.1717971906212	1411812561
-8.597961426035	41.1716859419133	1411812562
-8.597895676576	41.1715811905226	1411812563
-8.597828294977	41.1714730871318	1411812564
-8.597772511416	41.1713750549688	1411812565
-8.597718759484	41.1712739461276	1411812566
