systime	gpstime	latitude	longitude	altitude	speed	heading	hpdop	vdop	pdop
1411812092.35699	1411812119.00	41.178088	-8.598373	143.6	0.067	169.4500	1.5	1.8	2.3
1411812094.34635	1411812121.00	41.178088	-8.598372	143.5	0.062	165.6400	1.5	1.8	2.3
1411812095.37869	1411812122.00	41.178088	-8.598372	143.5	0.062	166.6800	1.5	1.8	2.3
1411812096.32714	1411812123.00	41.178088	-8.598370	143.4	0.067	165.2700	1.5	1.8	2.3
1411812097.33986	1411812124.00	41.178088	-8.598370	143.4	0.062	165.0100	1.5	1.8	2.3
1411812099.29235	1411812125.00	41.178088	-8.598368	143.3	0.062	161.6200	1.5	1.8	2.3
1411812100.38325	1411812127.00	41.178088	-8.598367	143.0	0.067	166.9200	1.1	1.5	1.8
1411812101.34308	1411812128.00	41.178090	-8.598363	142.4	0.067	169.6400	1.1	1.5	1.8
1411812102.32784	1411812129.00	41.178093	-8.598360	141.7	0.057	127.5100	1.1	1.5	1.8
1411812104.33326	1411812130.00	41.178095	-8.598357	140.7	0.067	116.8600	1.1	1.5	1.8
1411812105.30935	1411812132.00	41.178095	-8.598353	140.5	0.062	118.7200	1.1	1.5	1.8
1411812106.36761	1411812133.00	41.178095	-8.598353	140.5	0.062	137.9100	1.1	1.5	1.8
1411812107.36982	1411812134.00	41.178095	-8.598353	140.8	0.057	140.8700	1.1	1.5	1.8
1411812109.30519	1411812135.00	41.178093	-8.598355	141.6	0.057	144.0300	1.1	1.5	1.8
1411812110.33007	1411812137.00	41.178088	-8.598360	142.5	0.062	160.2400	1.1	1.5	1.8
1411812111.32866	1411812138.00	41.178087	-8.598363	143.4	0.067	165.3100	1.1	1.5	1.8
1411812112.34763	1411812139.00	41.178085	-8.598365	144.0	0.062	165.7100	1.1	1.5	1.8
1411812114.30325	1411812140.00	41.178083	-8.598367	144.2	0.067	168.0200	1.1	1.5	1.8
1411812115.36465	1411812142.00	41.178083	-8.598363	144.0	0.067	161.4900	1.1	1.5	1.8
1411812116.32109	1411812143.00	41.178085	-8.598363	143.8	0.067	164.1200	1.1	1.5	1.8
1411812117.32980	1411812144.00	41.178083	-8.598362	143.8	0.077	177.0700	1.1	1.5	1.8
1411812119.31707	1411812145.00	41.178085	-8.598360	143.3	0.062	166.1300	1.1	1.5	1.8
1411812120.37291	1411812147.00	41.178088	-8.598355	142.5	0.057	120.3900	1.1	1.5	1.8
1411812121.34442	1411812148.00	41.178090	-8.598352	141.9	0.067	118.5600	1.1	1.5	1.8
1411812122.33156	1411812149.00	41.178092	-8.598350	141.3	0.062	122.5100	1.1	1.5	1.8
1411812124.32317	1411812151.00	41.178092	-8.598348	141.0	0.072	177.8500	1.1	1.5	1.8
1411812125.35862	1411812152.00	41.178092	-8.598347	140.8	0.057	151.1100	1.1	1.5	1.8
1411812126.32340	1411812153.00	41.178092	-8.598345	140.7	0.077	176.9700	1.1	1.5	1.8
1411812127.33042	1411812154.00	41.178093	-8.598345	140.6	0.082	183.7700	1.1	1.5	1.8
1411812129.36223	1411812156.00	41.178092	-8.598343	140.6	0.082	181.2100	1.1	1.5	1.8
1411812130.33424	1411812157.00	41.178093	-8.598343	140.4	0.062	155.2200	1.1	1.5	1.8
1411812131.34227	1411812158.00	41.178093	-8.598342	140.1	0.057	128.2100	1.1	1.5	1.8
1411812132.39260	1411812159.00	41.178095	-8.598340	139.8	0.062	116.2400	1.1	1.5	1.8
1411812134.33835	1411812161.00	41.178093	-8.598340	139.9	0.067	172.0600	1.1	1.5	1.8
1411812135.32888	1411812162.00	41.178093	-8.598340	139.9	0.067	163.7800	1.1	1.5	1.8
1411812136.34652	1411812163.00	41.178093	-8.598340	140.1	0.072	174.9600	1.1	1.5	1.8
1411812137.31258	1411812164.00	41.178092	-8.598340	140.2	0.062	150.1800	1.1	1.5	1.8
1411812139.34237	1411812166.00	41.178090	-8.598342	140.8	0.103	194.4900	1.1	1.5	1.8
1411812140.28965	1411812167.00	41.178090	-8.598342	140.9	0.077	181.1600	1.5	1.8	2.4
1411812141.35802	1411812168.00	41.178090	-8.598342	140.9	0.077	181.8800	1.5	1.8	2.4
1411812142.34887	1411812169.00	41.178090	-8.598342	141.0	0.067	176.7400	1.5	1.8	2.4
1411812144.29603	1411812170.00	41.178090	-8.598342	141.1	0.082	178.5000	1.5	1.8	2.4
1411812145.36232	1411812172.00	41.178088	-8.598342	141.3	0.093	192.3800	1.1	1.5	1.8
1411812146.33738	1411812173.00	41.178088	-8.598343	141.5	0.098	192.6600	1.1	1.5	1.8
1411812147.37020	1411812174.00	41.178087	-8.598343	141.8	0.113	199.8600	1.1	1.5	1.8
1411812149.30767	1411812175.00	41.178087	-8.598345	142.3	0.134	202.5200	1.1	1.5	1.8
1411812150.35194	1411812177.00	41.178085	-8.598347	142.4	0.108	197.1800	1.1	1.5	1.8
1411812151.33021	1411812178.00	41.178085	-8.598347	142.6	0.098	198.3000	1.1	1.5	1.8
1411812152.36202	1411812179.00	41.178083	-8.598347	142.7	0.098	192.2000	1.1	1.5	1.8
1411812154.29442	1411812180.00	41.178083	-8.598347	142.8	0.072	174.7100	1.1	1.5	1.8
1411812155.37932	1411812182.00	41.178083	-8.598347	142.9	0.067	176.4500	1.1	1.5	1.8
1411812156.33672	1411812183.00	41.178083	-8.598347	143.0	0.067	166.1200	1.1	1.5	1.8
1411812157.36287	1411812184.00	41.178082	-8.598348	143.1	0.077	179.8300	1.1	1.5	1.8
1411812159.34071	1411812185.00	41.178082	-8.598348	143.7	0.077	184.6600	1.1	1.5	1.8
1411812160.35035	1411812187.00	41.178075	-8.598357	145.4	0.087	184.1300	1.1	1.5	1.8
1411812161.38149	1411812188.00	41.178073	-8.598360	146.0	0.067	168.2900	1.1	1.5	1.8
1411812162.37045	1411812189.00	41.178073	-8.598358	145.9	0.093	192.2400	1.1	1.5	1.8
1411812164.32161	1411812191.00	41.178077	-8.598355	144.9	0.113	197.4600	1.1	1.5	1.8
1411812165.36058	1411812192.00	41.178077	-8.598352	144.5	0.067	174.3000	1.1	1.5	1.8
1411812166.38185	1411812193.00	41.178078	-8.598350	144.0	0.062	152.4300	1.1	1.5	1.8
1411812167.34566	1411812194.00	41.178080	-8.598348	143.8	0.082	185.5400	1.1	1.5	1.8
1411812169.29561	1411812195.00	41.178080	-8.598347	142.7	0.062	152.6400	1.1	1.5	1.8
1411812170.36043	1411812197.00	41.178082	-8.598345	142.7	0.067	167.2300	1.5	1.8	2.4
1411812171.35280	1411812198.00	41.178082	-8.598345	142.7	0.057	163.8200	1.5	1.8	2.4
1411812172.31823	1411812199.00	41.178082	-8.598343	142.7	0.062	164.8600	1.5	1.8	2.4
1411812174.37608	1411812201.00	41.178083	-8.598342	142.4	0.067	171.0500	1.1	1.5	1.8
1411812175.39100	1411812202.00	41.178083	-8.598342	142.3	0.077	182.0400	1.1	1.5	1.8
1411812176.36512	1411812203.00	41.178085	-8.598340	141.9	0.062	156.4000	1.1	1.5	1.8
1411812177.32357	1411812204.00	41.178085	-8.598338	141.7	0.062	159.0900	1.1	1.5	1.8
1411812179.37784	1411812206.00	41.178087	-8.598337	141.2	0.062	152.6500	1.1	1.5	1.8
1411812180.38643	1411812207.00	41.178087	-8.598335	141.0	0.062	150.3100	1.1	1.5	1.8
1411812181.33819	1411812208.00	41.178088	-8.598335	140.7	0.062	138.7700	1.1	1.5	1.8
1411812182.36930	1411812209.00	41.178088	-8.598333	140.4	0.062	117.4500	1.1	1.5	1.8
1411812184.30505	1411812210.00	41.178090	-8.598332	139.9	0.057	163.8800	1.1	1.5	1.8
1411812185.36549	1411812212.00	41.178092	-8.598328	139.5	0.062	165.6700	1.1	1.5	1.8
1411812186.36451	1411812213.00	41.178093	-8.598327	139.2	0.067	165.2700	1.1	1.5	1.8
1411812187.34461	1411812214.00	41.178093	-8.598327	139.0	0.154	168.4800	1.5	2.4	2.8
1411812189.31479	1411812216.00	41.178097	-8.598322	138.1	0.057	199.2900	1.5	2.4	2.8
1411812190.35764	1411812217.00	41.178097	-8.598322	138.0	0.051	210.5000	1.5	2.4	2.8
1411812191.35200	1411812218.00	41.178097	-8.598322	137.8	0.051	178.2000	1.2	2.1	2.4
1411812192.31945	1411812219.00	41.178100	-8.598318	137.1	0.062	149.1200	1.2	2.1	2.4
1411812194.32531	1411812220.00	41.178102	-8.598317	136.2	0.062	153.5200	1.2	2.1	2.4
1411812195.37879	1411812222.00	41.178103	-8.598315	136.0	0.057	151.7100	1.2	2.1	2.4
1411812196.34568	1411812223.00	41.178103	-8.598313	135.9	0.062	155.9300	1.2	2.1	2.4
1411812197.35146	1411812224.00	41.178103	-8.598315	136.1	0.067	165.7300	1.2	2.1	2.4
1411812199.31914	1411812225.00	41.178102	-8.598315	136.7	0.067	172.2900	1.2	2.1	2.4
1411812200.34748	1411812227.00	41.178100	-8.598318	137.1	0.072	172.6200	1.2	2.1	2.4
1411812201.36803	1411812228.00	41.178098	-8.598320	137.6	0.067	171.0600	1.2	2.1	2.4
1411812202.35106	1411812229.00	41.178098	-8.598322	138.1	0.072	175.8900	1.2	2.1	2.4
1411812204.32146	1411812230.00	41.178097	-8.598323	138.7	0.072	170.6100	1.2	2.1	2.4
1411812205.39641	1411812232.00	41.178095	-8.598325	138.9	0.072	175.1200	1.2	2.1	2.4
1411812206.32971	1411812233.00	41.178095	-8.598327	139.2	0.067	167.8700	1.2	2.1	2.4
1411812207.38807	1411812234.00	41.178093	-8.598328	139.4	0.072	172.7700	1.2	2.1	2.4
1411812209.32417	1411812235.00	41.178093	-8.598328	139.9	0.072	170.1500	1.2	2.1	2.4
1411812210.36347	1411812237.00	41.178093	-8.598328	139.4	0.067	160.2000	1.2	2.1	2.4
1411812211.34298	1411812238.00	41.178095	-8.598327	139.2	0.062	156.7400	1.2	2.1	2.4
1411812212.33161	1411812239.00	41.178095	-8.598327	139.1	0.072	174.6300	1.2	2.1	2.4
1411812214.35611	1411812241.00	41.178097	-8.598325	138.8	0.067	152.0000	1.2	2.1	2.4
1411812215.39624	1411812242.00	41.178097	-8.598325	138.6	0.057	148.2200	1.2	2.1	2.4
1411812216.38670	1411812243.00	41.178097	-8.598325	138.5	0.062	154.4300	1.2	2.1	2.4
1411812217.34421	1411812244.00	41.178098	-8.598323	138.3	0.067	148.7100	1.2	2.1	2.4
1411812219.31709	1411812245.00	41.178098	-8.598322	137.4	0.057	136.2900	1.2	2.1	2.4
1411812220.38695	1411812247.00	41.178102	-8.598318	136.9	0.067	88.0000	1.2	2.1	2.4
1411812221.34554	1411812248.00	41.178103	-8.598318	136.5	0.057	94.1000	1.2	2.1	2.4
1411812222.39849	1411812249.00	41.178103	-8.598318	136.6	0.036	145.7600	1.2	2.1	2.4
1411812224.34065	1411812250.00	41.178103	-8.598318	136.5	0.077	182.0900	1.2	2.1	2.4
1411812225.35067	1411812252.00	41.178105	-8.598317	136.4	0.087	187.0700	1.2	2.1	2.4
1411812226.37411	1411812253.00	41.178105	-8.598317	136.4	0.098	192.0500	1.2	2.1	2.4
1411812227.36022	1411812254.00	41.178105	-8.598317	136.4	0.093	188.8800	1.2	2.1	2.4
1411812229.31525	1411812255.00	41.178105	-8.598317	136.3	0.072	171.6000	1.2	2.1	2.4
1411812230.36017	1411812257.00	41.178105	-8.598317	136.3	0.067	212.7100	1.2	2.1	2.4
1411812231.40614	1411812258.00	41.178107	-8.598317	136.1	0.021	163.4000	1.2	2.1	2.4
1411812232.35180	1411812259.00	41.178107	-8.598317	136.0	0.031	140.7000	1.2	2.1	2.4
1411812234.34299	1411812261.00	41.178105	-8.598320	137.0	0.103	187.5000	1.2	2.1	2.4
1411812235.35457	1411812262.00	41.178103	-8.598322	137.2	0.103	171.3500	1.2	2.1	2.4
1411812236.34410	1411812263.00	41.178103	-8.598322	137.7	0.103	183.9900	1.2	2.1	2.4
1411812237.34138	1411812264.00	41.178100	-8.598325	138.7	0.098	203.4000	1.2	2.1	2.4
1411812239.33350	1411812265.00	41.178100	-8.598328	140.0	0.098	191.2900	1.3	2.4	2.7
1411812240.35489	1411812267.00	41.178097	-8.598332	140.2	0.093	190.1300	1.3	2.4	2.7
1411812241.39947	1411812268.00	41.178097	-8.598332	140.4	0.087	185.4600	1.3	2.4	2.7
1411812242.36124	1411812269.00	41.178097	-8.598332	140.6	0.077	177.8600	1.3	2.4	2.7
1411812244.33999	1411812270.00	41.178097	-8.598333	140.9	0.082	180.5000	1.3	2.4	2.7
1411812245.37737	1411812272.00	41.178098	-8.598332	140.5	0.072	167.4400	1.3	2.4	2.7
1411812246.40112	1411812273.00	41.178098	-8.598332	140.7	0.098	208.7400	1.2	2.1	2.4
1411812247.39831	1411812274.00	41.178098	-8.598332	140.5	0.067	159.9600	1.2	2.1	2.4
1411812248.77751	1411812275.00	41.178100	-8.598330	140.1	0.072	173.3700	1.2	2.1	2.4
1411812249.34567	1411812276.00	41.178100	-8.598330	140.3	0.093	185.7500	1.2	2.1	2.4
1411812250.39747	1411812277.00	41.178100	-8.598332	140.4	0.108	195.1000	1.2	2.1	2.4
1411812251.38820	1411812278.00	41.178100	-8.598332	140.7	0.108	196.2800	1.2	2.1	2.4
1411812252.35526	1411812279.00	41.178100	-8.598333	141.1	0.103	190.0200	1.2	2.1	2.4
1411812254.30312	1411812280.00	41.178098	-8.598335	141.8	0.098	188.8700	1.2	2.1	2.4
1411812255.33617	1411812282.00	41.178097	-8.598338	142.5	0.087	181.3800	1.2	2.1	2.4
1411812256.36034	1411812283.00	41.178097	-8.598338	142.8	0.082	178.1500	1.2	2.1	2.4
1411812257.37450	1411812284.00	41.178095	-8.598342	143.6	0.087	191.6900	1.2	2.1	2.4
1411812259.40324	1411812286.00	41.178092	-8.598347	145.2	0.113	199.5700	1.2	2.1	2.4
1411812260.34172	1411812287.00	41.178088	-8.598352	146.3	0.103	195.3800	1.2	2.1	2.4
1411812261.36255	1411812288.00	41.178085	-8.598355	147.7	0.077	157.6500	1.2	2.1	2.4
1411812262.35683	1411812289.00	41.178082	-8.598358	148.8	0.082	163.4000	1.2	2.1	2.4
1411812264.32991	1411812290.00	41.178080	-8.598362	150.8	0.087	175.7100	1.2	2.1	2.4
1411812265.39946	1411812292.00	41.178075	-8.598370	152.3	0.098	197.4500	1.2	2.1	2.4
1411812266.32930	1411812293.00	41.178070	-8.598375	153.8	0.108	196.8400	1.2	2.1	2.4
1411812267.41999	1411812294.00	41.178067	-8.598378	155.0	0.108	197.1000	1.2	2.1	2.4
1411812269.32657	1411812295.00	41.178065	-8.598383	156.9	0.134	201.2700	1.2	2.1	2.4
1411812270.36243	1411812297.00	41.178062	-8.598387	157.3	0.087	181.0900	1.2	2.1	2.4
1411812271.35207	1411812298.00	41.178062	-8.598387	157.4	0.072	161.5400	1.2	2.1	2.4
1411812272.38616	1411812299.00	41.178062	-8.598387	157.3	0.072	167.7900	1.2	2.1	2.4
1411812274.31672	1411812300.00	41.178062	-8.598385	156.5	0.062	150.8500	1.2	2.1	2.4
1411812275.36990	1411812302.00	41.178065	-8.598382	156.0	0.057	145.3700	1.2	2.1	2.4
1411812276.37628	1411812303.00	41.178065	-8.598380	155.6	0.062	140.2300	1.2	2.1	2.4
1411812277.33972	1411812304.00	41.178067	-8.598378	154.9	0.062	120.2500	1.2	2.1	2.4
1411812279.40066	1411812306.00	41.178070	-8.598375	154.1	0.057	144.3900	1.2	2.1	2.4
1411812280.35963	1411812307.00	41.178070	-8.598373	153.9	0.062	153.4600	1.2	2.1	2.4
1411812281.39839	1411812308.00	41.178070	-8.598375	154.1	0.087	187.5500	1.2	2.1	2.4
1411812282.38394	1411812309.00	41.178068	-8.598375	154.5	0.087	179.3800	1.2	2.1	2.4
1411812284.37250	1411812311.00	41.178067	-8.598377	154.9	0.077	177.8100	1.2	2.1	2.4
1411812285.36165	1411812312.00	41.178067	-8.598377	154.9	0.093	170.8500	1.2	2.1	2.4
1411812286.38606	1411812313.00	41.178065	-8.598378	155.3	0.093	163.1300	1.2	2.1	2.4
1411812287.37222	1411812314.00	41.178063	-8.598380	155.8	0.108	181.5500	1.2	2.1	2.4
1411812289.39666	1411812316.00	41.178062	-8.598382	156.6	0.082	174.7100	1.2	2.1	2.4
1411812290.37098	1411812317.00	41.178060	-8.598383	157.1	0.098	189.3200	1.2	2.1	2.4
1411812291.34644	1411812318.00	41.178058	-8.598385	157.7	0.134	199.2200	1.2	2.1	2.4
1411812292.33625	1411812319.00	41.178058	-8.598385	157.5	0.103	188.3100	1.6	2.5	3.0
1411812294.40530	1411812321.00	41.178060	-8.598383	157.1	0.072	162.9700	1.2	2.1	2.4
1411812295.36663	1411812322.00	41.178060	-8.598383	156.9	0.072	163.6600	1.2	2.1	2.4
1411812296.36387	1411812323.00	41.178060	-8.598383	156.8	0.067	160.6700	1.2	2.1	2.4
1411812297.37487	1411812324.00	41.178060	-8.598383	157.1	0.072	171.6800	1.2	2.1	2.4
1411812299.31946	1411812325.00	41.178058	-8.598385	158.2	0.067	150.0700	1.2	2.1	2.4
1411812300.36127	1411812327.00	41.178053	-8.598390	159.1	0.062	153.3900	1.2	2.1	2.4
1411812301.36269	1411812328.00	41.178050	-8.598393	160.1	0.062	138.1900	1.2	2.1	2.4
1411812302.36635	1411812329.00	41.178048	-8.598397	161.1	0.062	145.5300	1.2	2.1	2.4
1411812304.33563	1411812330.00	41.178045	-8.598400	163.0	0.072	159.2800	1.2	2.1	2.4
1411812305.39143	1411812332.00	41.178040	-8.598405	163.8	0.113	194.4700	1.2	2.1	2.4
1411812306.33100	1411812333.00	41.178038	-8.598408	164.4	0.082	175.7400	1.2	2.1	2.4
1411812307.36289	1411812334.00	41.178038	-8.598407	164.2	0.072	159.8600	1.2	2.1	2.4
1411812309.37602	1411812336.00	41.178038	-8.598407	164.1	0.046	143.8500	1.2	2.1	2.4
1411812310.33749	1411812337.00	41.178040	-8.598407	164.0	0.046	108.5900	1.2	2.1	2.4
1411812311.39151	1411812338.00	41.178040	-8.598407	163.8	0.051	110.9000	1.2	2.1	2.4
1411812312.33736	1411812339.00	41.178040	-8.598405	163.6	0.057	133.6300	1.2	2.1	2.4
1411812314.39555	1411812341.00	41.178038	-8.598407	164.0	0.093	185.8200	1.2	2.1	2.4
1411812315.38903	1411812342.00	41.178038	-8.598408	164.3	0.082	178.5100	1.2	2.1	2.4
1411812316.36966	1411812343.00	41.178038	-8.598408	164.2	0.067	152.4200	1.2	2.1	2.4
1411812317.36900	1411812344.00	41.178038	-8.598408	164.2	0.062	134.4300	1.2	2.1	2.4
1411812319.38371	1411812346.00	41.178037	-8.598408	164.3	0.062	151.4900	1.2	2.1	2.4
1411812320.33516	1411812347.00	41.178037	-8.598408	164.3	0.062	140.0100	1.2	2.1	2.4
1411812321.38459	1411812348.00	41.178037	-8.598408	164.1	0.067	160.0000	1.2	2.1	2.4
1411812322.36634	1411812349.00	41.178038	-8.598407	163.8	0.062	144.5600	1.2	2.1	2.4
1411812324.31604	1411812350.00	41.178040	-8.598405	163.1	0.062	127.1700	1.2	2.1	2.4
1411812325.41257	1411812352.00	41.178042	-8.598402	162.2	0.067	158.4300	1.1	1.5	1.8
1411812326.36621	1411812353.00	41.178043	-8.598400	161.5	0.062	154.2500	1.2	2.1	2.4
1411812327.33258	1411812354.00	41.178045	-8.598398	161.0	0.062	134.1500	1.2	2.1	2.4
1411812329.31698	1411812355.00	41.178045	-8.598398	161.0	0.077	175.1600	1.1	1.5	1.8
1411812330.38733	1411812357.00	41.178045	-8.598398	161.0	0.062	139.6700	1.1	1.5	1.8
1411812331.34719	1411812358.00	41.178045	-8.598398	161.2	0.067	151.8100	1.1	1.5	1.8
1411812332.38885	1411812359.00	41.178043	-8.598400	161.6	0.077	178.0200	1.1	1.5	1.8
1411812334.33680	1411812360.00	41.178043	-8.598400	161.9	0.057	159.1500	1.1	1.5	1.8
1411812335.34568	1411812362.00	41.178043	-8.598402	161.7	0.062	183.2100	1.1	1.5	1.8
1411812336.37566	1411812363.00	41.178043	-8.598402	161.5	0.062	177.6300	1.1	1.5	1.8
1411812337.37158	1411812364.00	41.178043	-8.598402	161.8	0.098	188.2800	1.1	1.5	1.8
1411812339.38604	1411812366.00	41.178042	-8.598403	162.1	0.067	162.9300	1.1	1.5	1.8
1411812340.35878	1411812367.00	41.178042	-8.598403	162.0	0.098	189.9700	1.1	1.5	1.8
1411812341.37913	1411812368.00	41.178043	-8.598402	161.8	0.067	155.5400	1.1	1.5	1.8
1411812342.37722	1411812369.00	41.178043	-8.598402	161.6	0.062	139.1900	1.1	1.5	1.8
1411812344.36327	1411812370.00	41.178045	-8.598400	160.7	0.062	128.2100	1.1	1.5	1.8
1411812345.41063	1411812372.00	41.178048	-8.598395	160.1	0.077	99.5600	1.1	1.5	1.8
1411812346.36224	1411812373.00	41.178048	-8.598395	159.9	0.067	171.6800	1.1	1.5	1.8
1411812347.39751	1411812374.00	41.178048	-8.598395	159.8	0.082	180.6900	1.1	1.5	1.8
1411812349.32928	1411812375.00	41.178048	-8.598395	159.4	0.077	174.1600	1.1	1.5	1.8
1411812350.40310	1411812377.00	41.178052	-8.598390	158.8	0.067	114.8600	1.1	1.5	1.8
1411812351.35670	1411812378.00	41.178053	-8.598388	158.3	0.062	126.6100	1.1	1.5	1.8
1411812352.39118	1411812379.00	41.178055	-8.598387	158.1	0.057	148.3000	1.1	1.5	1.8
1411812354.38571	1411812381.00	41.178055	-8.598387	158.2	0.082	175.4100	1.1	1.5	1.8
1411812355.39759	1411812382.00	41.178053	-8.598388	158.5	0.093	189.5000	1.1	1.5	1.8
1411812356.37825	1411812383.00	41.178052	-8.598390	159.0	0.118	193.2900	1.1	1.5	1.8
1411812357.38221	1411812384.00	41.178052	-8.598392	159.5	0.118	194.7300	1.1	1.5	1.8
1411812359.32721	1411812385.00	41.178050	-8.598392	160.1	0.103	188.4300	1.1	1.5	1.8
1411812360.36506	1411812387.00	41.178050	-8.598392	160.1	0.082	175.3400	1.1	1.5	1.8
1411812361.37433	1411812388.00	41.178052	-8.598390	159.9	0.067	151.0400	1.1	1.5	1.8
1411812362.35280	1411812389.00	41.178052	-8.598388	159.6	0.062	135.1600	1.1	1.5	1.8
1411812364.32445	1411812390.00	41.178052	-8.598388	159.5	0.067	146.8700	1.1	1.5	1.8
1411812365.42129	1411812392.00	41.178053	-8.598387	159.7	0.051	165.0100	1.1	1.5	1.8
1411812366.39020	1411812393.00	41.178053	-8.598385	159.7	0.046	136.3700	1.1	1.5	1.8
1411812367.36336	1411812394.00	41.178055	-8.598385	159.5	0.051	102.3200	1.1	1.5	1.8
1411812369.35457	1411812396.00	41.178057	-8.598382	159.3	0.057	123.9700	1.1	1.5	1.8
1411812370.40058	1411812397.00	41.178058	-8.598380	158.7	0.072	101.9800	1.2	2.1	2.4
1411812371.38865	1411812398.00	41.178058	-8.598380	158.7	0.062	166.5800	1.1	1.5	1.8
1411812372.37172	1411812399.00	41.178058	-8.598380	158.4	0.062	147.1500	1.1	1.5	1.8
1411812374.37603	1411812401.00	41.178058	-8.598378	157.9	0.082	149.1600	1.1	1.5	1.8
1411812375.38799	1411812402.00	41.178060	-8.598378	157.5	0.082	162.8500	1.1	1.5	1.8
1411812376.35466	1411812403.00	41.178058	-8.598380	157.6	0.103	180.6100	1.1	1.5	1.8
1411812377.36516	1411812404.00	41.178060	-8.598378	157.0	0.067	160.3800	1.1	1.5	1.8
1411812379.39629	1411812406.00	41.178060	-8.598380	156.8	0.062	152.6900	1.1	1.5	1.8
1411812380.34922	1411812407.00	41.178058	-8.598380	156.7	0.062	160.8300	1.1	1.5	1.8
1411812381.40268	1411812408.00	41.178058	-8.598382	156.7	0.067	158.2200	1.1	1.5	1.8
1411812382.38149	1411812409.00	41.178058	-8.598382	156.4	0.051	140.0500	1.1	1.5	1.8
1411812384.38622	1411812411.00	41.178060	-8.598380	155.7	0.062	144.1500	1.1	1.5	1.8
1411812385.39180	1411812412.00	41.178060	-8.598380	155.5	0.062	169.5800	1.1	1.5	1.8
1411812386.36307	1411812413.00	41.178062	-8.598380	155.2	0.067	158.5100	1.1	1.5	1.8
1411812387.36902	1411812414.00	41.178062	-8.598380	154.9	0.062	127.4100	1.1	1.5	1.8
1411812389.37015	1411812415.00	41.178062	-8.598380	154.5	0.046	105.1100	1.1	1.5	1.8
1411812390.35636	1411812417.00	41.178063	-8.598380	154.1	0.062	99.3200	1.1	1.5	1.8
1411812391.40602	1411812418.00	41.178065	-8.598378	153.7	0.067	87.2300	1.1	1.5	1.8
1411812392.36426	1411812419.00	41.178065	-8.598377	153.3	0.062	136.0600	1.5	1.9	2.4
1411812394.37528	1411812421.00	41.178067	-8.598375	152.6	0.057	153.6000	1.5	1.9	2.4
1411812395.38847	1411812422.00	41.178068	-8.598375	152.2	0.062	150.5900	1.5	1.9	2.4
1411812396.37663	1411812423.00	41.178068	-8.598375	152.0	0.062	149.0800	1.5	1.9	2.4
1411812397.35528	1411812424.00	41.178068	-8.598373	151.7	0.062	158.6200	1.5	1.9	2.4
1411812399.40524	1411812426.00	41.178070	-8.598372	151.5	0.057	139.4300	1.5	1.9	2.4
1411812400.40121	1411812427.00	41.178070	-8.598370	151.5	0.051	149.2900	1.5	1.9	2.4
1411812401.38552	1411812428.00	41.178070	-8.598370	151.8	0.072	168.9300	1.1	1.5	1.8
1411812402.37833	1411812429.00	41.178070	-8.598370	151.9	0.067	155.7300	1.1	1.5	1.8
1411812404.39735	1411812431.00	41.178070	-8.598367	152.2	0.062	152.2800	1.1	1.5	1.8
1411812405.35126	1411812432.00	41.178070	-8.598367	152.5	0.072	167.8800	1.1	1.5	1.8
1411812406.37495	1411812433.00	41.178072	-8.598365	152.5	0.062	160.9100	1.1	1.5	1.8
1411812407.41012	1411812434.00	41.178072	-8.598363	152.1	0.062	132.8600	1.1	1.5	1.8
1411812409.34125	1411812435.00	41.178073	-8.598362	151.8	0.051	140.7200	1.1	1.5	1.8
1411812410.41020	1411812437.00	41.178073	-8.598362	152.1	0.165	190.1500	1.1	1.5	1.8
1411812411.38418	1411812438.00	41.178068	-8.598363	151.9	0.880	197.3000	1.1	1.5	1.8
1411812412.36645	1411812439.00	41.178058	-8.598367	152.1	1.914	198.5300	1.1	1.5	1.8
1411812414.42631	1411812441.00	41.178013	-8.598387	152.2	3.123	199.6200	1.1	1.5	1.8
1411812415.36948	1411812442.00	41.177988	-8.598398	151.9	3.169	200.4100	1.1	1.5	1.8
1411812416.36930	1411812443.00	41.177965	-8.598410	151.4	3.133	199.7700	1.1	1.5	1.8
1411812417.38655	1411812444.00	41.177940	-8.598420	150.9	3.123	200.3200	1.1	1.5	1.8
1411812419.33849	1411812445.00	41.177915	-8.598432	149.3	3.169	200.4300	1.1	1.5	1.8
1411812420.40905	1411812447.00	41.177870	-8.598450	148.1	3.154	199.9300	1.1	1.5	1.8
1411812421.41267	1411812448.00	41.177847	-8.598460	146.9	3.118	200.3400	1.1	1.5	1.8
1411812422.38046	1411812449.00	41.177825	-8.598470	145.7	3.164	201.5600	1.1	1.5	1.8
1411812424.39557	1411812451.00	41.177778	-8.598490	143.5	3.133	200.7900	1.1	1.5	1.8
1411812425.39721	1411812452.00	41.177755	-8.598500	142.4	3.066	198.1100	1.1	1.5	1.8
1411812426.36108	1411812453.00	41.177732	-8.598508	141.5	2.881	194.0700	1.1	1.5	1.8
1411812427.41217	1411812454.00	41.177710	-8.598518	140.7	2.783	209.2600	1.1	1.5	1.8
1411812429.41039	1411812456.00	41.177700	-8.598583	139.1	4.563	282.0400	1.1	1.5	1.8
1411812430.37235	1411812457.00	41.177718	-8.598643	138.3	6.173	293.3800	1.1	1.5	1.8
1411812431.45145	1411812458.00	41.177743	-8.598713	137.6	6.806	292.5700	1.1	1.5	1.8
